20877	5681
55705	25218
12644	21536
51962	34614
56952	6729
4444	42591
48751	53808
41197	50149
45024	39345
6496	11756
7164	5511
32693	23244
4253	54392
5187	33259
34756	35731
3570	2696
6496	7114
7022	6219
41263	45936
3607	52084
7194	1200
5187	4993
16016	48940
22924	38329
6925	40752
5660	32732
11376	8027
25951	3933
31736	38289
35748	6894
9795	54087
3027	11957
46331	46022
55500	29126
3027	7060
21291	15272
6574	51843
4097	22490
52345	55200
53450	52335
57373	56873
17576	58231
25633	15678
1868	6131
26208	39312
45646	31814
1215	772
51404	52900
48602	51295
9752	4485
53201	9291
4404	41254
16009	16880
8672	11371
46926	45103
12066	8375
16332	55707
30016	19397
6796	6543
23521	22280
39785	54771
6040	49741
42294	37415
11643	8380
6608	43187
11169	6590
5668	36183
38421	17402
5847	53136
1378	1634
49199	33038
1975	45722
1144	38812
3818	6361
36685	52755
2009	40859
39872	10804
19014	11094
2578	5342
1317	20315
9485	2412
46627	36936
6330	53131
2382	2943
6197	1754
59392	58344
3027	6549
1397	259
35972	36722
6868	52039
7609	11578
6127	45941
27466	47064
56233	28251
5405	4330
41101	40496
4114	35173
34455	31708
4097	40005
5196	43434
6574	56683
13415	51255
10717	23069
6104	19213
4772	15552
331	7142
50392	9942
30691	31899
45622	56954
3027	25905
34098	24161
6127	45567
3027	38669
3458	37145
4097	43988
24327	53591
41955	42156
4665	25343
1941	6708
11643	33183
18518	5081
7165	3554
12739	50762
9347	38092
2714	22937
24233	48167
53636	52660
20566	18940
4993	22176
57757	23855
331	5916
4662	22184
6163	40624
1042	52478
5187	20153
16351	57467
54392	54381
3027	24652
42602	39595
4404	2074
4662	4162
6809	797
47862	24226
2359	25626
14672	39872
5722	38369
59108	44942
15865	1886
44281	37145
5893	19410
39951	45672
2072	33654
29672	22604
3422	53540
29063	45936
15600	27172
3415	2256
51650	45941
58913	32407
7165	33990
8361	58363
19691	3545
5888	50671
1308	4592
4097	45885
6868	9702
49070	10754
33370	23730
44564	25218
43187	38265
55442	2074
1087	35127
5444	31952
24276	10285
25090	32721
6868	45983
20761	45680
2706	32543
5545	43774
591	6040
5893	27264
47641	46203
57412	1296
1975	5881
2706	9080
4253	55248
5497	51806
4993	58237
6610	45941
40078	13240
2272	8265
6330	24056
51636	42289
27327	33732
1848	14978
22764	8268
20783	45803
5405	3164
37643	789
58414	3440
6574	37606
41696	41510
3664	53213
5777	18299
25055	7653
26342	45923
27274	23411
53464	3416
3054	51515
46667	12543
3928	4644
6496	2072
6347	2238
4097	57463
4447	27432
2430	10934
26286	21953
20817	5862
27172	54429
14480	12963
15213	52998
39554	16274
43677	11371
1784	12488
8117	41415
6347	36388
34186	56240
9347	22107
16260	52959
2964	6502
20320	38525
549	2102
4097	4881
24211	11070
35073	12442
43572	1287
2272	3257
39424	33520
1535	47361
23005	18464
24691	27616
58904	6768
5035	45936
4634	14584
35024	49645
36951	27614
45939	42622
7114	6251
7165	11166
37114	33601
4097	8309
2614	7471
7142	44943
4097	2420
54686	9401
7395	20191
7658	1929
5292	5173
36899	55638
42165	42160
42630	23244
4024	15508
4993	6085
24498	39854
5893	7202
20582	58546
14840	39977
43925	15644
52803	20582
2212	52183
46027	3750
4404	38917
36442	50980
54888	15345
2440	31709
44293	14238
53488	53487
6648	23338
1720	4079
722	59419
5751	2337
5658	1128
40801	52010
3670	53085
56806	34341
50467	51651
52514	22572
2747	45936
24764	21953
2350	50884
7165	52423
35033	27760
18506	9920
15845	14271
16080	52763
57984	18644
43313	43435
10162	19083
37175	1179
1402	20089
3027	17981
6902	34341
7171	9379
1279	11617
52779	40752
5497	45936
22441	7923
51962	46906
48762	4088
4759	15376
4993	22938
16191	2110
57784	11062
26990	23301
50516	47661
57788	50530
1829	3987
6496	3686
9362	34768
35167	53800
654	23998
32810	24063
36298	47203
31150	28382
32428	33480
2921	6085
1362	24320
53115	52862
51650	24015
40321	1605
40358	37145
627	6423
20754	20750
4645	5814
58363	49581
5104	41045
6044	57717
33872	10383
2710	32745
7137	53488
12581	11264
1576	53626
33199	2074
3027	21484
3511	13446
51375	34345
4662	3909
7931	16406
10731	53512
7165	15206
36378	2462
690	43687
5869	4253
1458	41263
2382	21206
4097	408
4097	52084
7120	6251
55516	58899
4764	54080
13339	59541
55507	15358
2181	1420
3027	6574
47261	47260
9735	49152
52599	39898
7415	42755
53971	22895
4097	13432
9591	42544
25203	51630
6925	13154
50526	7811
5777	55100
2399	17734
36930	43986
57589	50663
57740	34574
13253	49645
52202	50966
6809	49665
50399	3073
53085	38092
51850	57835
33603	17636
2508	14342
24617	14937
45511	14238
25373	25408
5292	5401
24690	49660
45017	11062
48270	15376
46142	49302
25698	6104
34988	47889
32944	24722
47848	2212
3440	7072
45995	43187
4113	1803
4634	31096
6778	47836
3427	4678
29875	56203
22476	13520
27464	542
16392	40752
52390	26880
43955	58152
1279	6417
44672	15249
10085	12524
591	21242
44950	11576
11617	9429
13535	54771
21236	27735
52407	51255
57565	51384
581	51649
28297	56940
52714	42048
3027	20364
11376	17044
55500	6988
6902	9953
17879	29566
9407	54167
1755	47413
2306	11241
47872	19364
42008	56240
15762	29105
22028	21842
4097	25284
34026	24458
28918	14229
6335	7819
32512	54771
35832	13766
591	39854
12272	41801
1317	10789
5292	2074
12401	47056
5047	2568
5752	26388
4097	15309
39993	14675
18368	8064
6300	5800
39627	53044
50158	58016
57407	5368
50340	50340
7142	50215
43187	6812
17217	9429
33511	50149
43288	49100
41693	35755
43351	18943
57911	57910
5805	40801
15044	1706
25192	22309
35246	8265
48599	22080
6452	57303
21875	44942
4266	23643
54477	1871
3027	22573
24531	16127
287	6496
4476	1131
17239	18939
4993	12100
26306	13636
57508	50149
5861	3981
50189	19400
4841	51916
5497	41774
10885	23301
16899	6894
49513	3027
2964	5088
18555	37539
41720	9735
3152	15801
3668	12787
11376	41055
48799	36281
53291	34886
4634	57962
6452	7811
27070	21430
57372	864
5869	21206
6574	29311
5805	45495
22449	939
4634	25388
4430	55276
3342	52197
4841	6812
52756	45939
3773	3440
7651	2029
331	4364
53899	11598
1087	35246
49351	42242
679	58063
425	5368
715	3422
6559	2290
331	2676
23298	7653
56368	14671
23601	49645
51544	45861
54344	54344
4665	23338
21255	54087
6339	498
43396	3421
2440	27329
26969	8573
2578	19511
4993	34608
549	53501
32408	26388
5768	6574
4404	49877
53103	51374
15600	45936
5220	46667
27016	6133
41696	11580
2102	52267
6809	7759
25373	20627
15368	55200
59377	45894
2710	26795
3027	42290
7165	47865
12203	38329
47869	25340
6330	782
8117	48336
331	9644
722	43252
6902	5831
50507	51706
5972	19410
43187	14936
581	23069
1594	36227
6396	2359
28560	15508
35658	3649
874	33135
591	44037
10885	2544
7165	38347
53512	40752
45042	46664
48547	30368
54888	18133
2472	20899
7165	55862
7704	52552
695	41802
45516	36106
3670	1263
34608	15274
6013	41430
33934	33936
43187	2425
27299	40957
14899	48544
21128	18305
43351	45938
35982	18943
15213	51403
23108	25633
2710	48490
3664	10387
59398	21241
22769	45936
43836	26367
2814	35365
2578	40752
40990	24309
41787	2430
483	39631
1344	21004
3415	34422
6873	4897
7022	52546
4897	2399
4993	11662
6574	23371
3670	35832
13653	50774
53223	38142
549	2430
8258	51630
7165	36083
15043	31094
4097	36388
5292	51375
11834	53044
6496	52393
53084	5787
56164	59517
4370	36700
11206	6347
1665	56938
8682	772
56233	7171
1130	38011
4993	5343
11376	11403
41022	4668
3422	3302
6452	42216
4841	4608
57740	3987
15182	50412
18814	17168
44489	15201
55274	21842
1397	5025
4097	2238
4645	33660
4097	53764
49696	54087
6749	13670
23157	17609
4993	21926
11234	22451
1031	57970
35046	11286
59396	16894
1317	20316
7335	54771
13669	50215
8402	6213
43313	13046
4407	24321
53648	45936
2715	40801
3750	25274
4634	45411
1218	14313
57740	6844
4404	58016
22814	47935
47827	45930
17140	45936
429	45942
5893	772
722	47056
4097	35439
5060	49831
6710	19364
52344	30430
331	3415
40497	3416
6097	51649
56707	24056
17219	29882
1755	11167
42175	5997
6862	6861
41618	47913
51339	19400
3027	27861
4897	8492
9293	33837
35639	3984
42622	43243
5869	10885
1975	11577
5060	2420
28383	40801
57740	42289
46081	3690
3964	17083
15086	14359
4608	9390
677	4266
13908	27614
15600	45130
6574	53512
25536	5579
45843	16880
7131	52049
2848	55220
5783	6496
4993	48946
30299	50869
51947	45936
5372	45924
1402	20149
5727	23260
17425	15249
27970	17998
28046	13471
45680	6133
2075	13482
2714	1168
54685	57806
1871	24537
47870	25993
4097	50762
9058	40801
36987	4893
25576	54087
27174	1754
58904	59487
4841	25055
6648	43304
8376	8378
11376	35613
12288	42932
4024	53044
53115	8377
53931	2425
42399	40801
43661	6574
4097	20297
5060	52084
6452	13913
21636	23338
1095	48591
4404	39068
5684	7304
6496	51535
13478	57835
53894	606
57265	23555
8583	5286
26254	38142
15817	7928
31317	1374
46560	34153
4114	5695
5869	5783
23108	23244
20957	41415
5645	46465
5779	21027
16444	45936
1529	51649
6339	41254
7418	13506
52104	42288
25678	2167
1576	4044
40170	49660
27861	13025
357	261
4770	20238
47641	8698
19999	39975
31567	40752
52478	44672
37551	48341
54001	18040
39856	49776
35512	26880
11376	24411
32625	52482
53103	13481
3841	26520
14722	13727
4078	51274
5378	39345
4662	40752
19569	47661
2382	23010
4047	23719
43067	4097
4407	16391
584	772
34431	48642
47490	986
15043	27956
22132	5343
6330	46669
19892	50049
24872	39364
43187	4782
4527	35246
24328	4485
2747	18930
6001	41801
24243	2809
43187	20899
15157	41801
4841	12527
1429	52302
5720	36181
3421	713
4114	41489
49843	10752
22886	2814
24161	23069
25373	12675
1013	40752
6496	39631
8404	13289
762	45936
49991	4733
4404	24730
23348	40170
14721	23998
3756	54816
36215	7704
12543	32889
4097	54293
3840	57951
5187	2102
20014	18161
25090	1007
43313	21320
896	14981
52004	8375
42447	41784
4182	11371
43187	3938
6289	49838
15350	13766
5893	2629
10226	2238
7018	5604
7202	7142
36622	39460
5497	18930
31598	57717
5869	40496
7301	42287
29143	19213
36700	6590
1131	13844
56878	6894
8117	52010
23683	9051
36455	16557
6163	2256
52350	59396
549	5011
50643	11522
51606	39364
7194	1453
5841	17609
6305	23301
7415	41501
49265	53533
27381	54929
42572	54230
6866	54261
2706	27745
12662	5292
3981	57717
2762	55709
4993	49843
34565	24940
1397	43254
5450	4993
36254	22383
11837	41168
52201	29586
33134	21456
46483	33291
49521	41784
581	50215
6517	39486
10342	15408
26299	11166
45068	645
2306	6376
6564	10383
4634	37228
34967	22288
6330	14132
6573	58798
36363	46221
1871	12307
3418	5942
3415	44676
4993	4039
37149	27614
56952	20475
6329	13602
14093	14055
4450	18494
47655	12782
16895	6347
375	15249
44921	20229
45668	23555
50628	35850
49879	21926
4634	48715
4183	2984
1529	23069
24872	13253
48617	47495
52885	8378
6496	53918
59499	9401
26990	10886
2710	29645
11285	43304
11376	23023
23242	27097
49639	7114
2382	54302
4634	9439
21979	39661
43437	52598
44025	7228
2212	51516
11588	51806
677	57932
32006	7954
1687	52197
331	1004
3511	52211
7022	3440
6574	4736
6942	31055
57532	15249
2215	22107
4407	46910
4993	54013
47072	2834
2072	8788
49438	41163
5861	26503
6034	22869
3027	6067
17555	38329
3890	22869
6330	39695
5401	8493
6818	6517
26239	3840
2747	45130
4634	9291
5060	12130
11132	11657
6573	6613
23550	2814
25795	43821
3097	32405
5292	58016
50829	5951
24968	49660
2893	4622
3027	760
49424	19168
5292	3811
52763	6948
1275	45941
4634	45596
2072	39880
35709	45682
45915	44084
1419	317
5187	26879
52007	2382
33868	18305
3670	4457
25373	49154
3750	4044
6007	3729
44179	1786
2578	4162
22484	52003
34094	30484
58487	9966
3102	6572
1829	6844
2272	425
19999	35985
34572	18305
4476	13394
41720	37459
4867	21353
3649	14313
2782	38119
5606	7832
7194	46856
8801	56873
58761	4644
7165	2282
21291	31342
31718	11546
549	2070
6734	53044
3423	3937
24752	47889
1402	7228
34976	20899
33791	5475
6496	48762
50476	15249
11102	6347
19210	9204
56212	38795
2072	7087
8997	27614
15600	15201
55064	8169
4430	1374
48011	4968
3959	920
4097	11794
23655	55455
45068	14743
4687	41263
11589	10383
591	11725
722	43916
7301	30592
16261	45130
38405	13111
722	14346
23371	21177
3027	21787
2126	14346
3890	3872
52360	54087
4634	48599
8144	43779
58818	34614
19076	19389
27383	32289
45885	7072
591	35365
15391	52261
49281	45936
2141	4856
28976	41831
8253	56873
4993	13590
1541	1518
48285	42447
1215	33604
28788	1706
55454	45941
2776	4157
26596	43303
48632	4733
47063	3555
3100	50778
10592	11768
4993	11677
10728	56873
33017	12329
1576	26880
6988	12918
51833	26880
6256	5813
15600	58409
41806	39950
53104	499
6866	6572
27861	3068
4993	15447
36804	44596
40930	58374
42054	54087
45928	5374
2578	3909
7301	22107
44344	1183
58137	10539
4674	4089
37767	11532
47064	12277
7165	33234
46889	18331
2215	780
5292	14073
3670	40170
5861	31925
56952	14258
49975	9683
27598	23338
27471	49956
46176	12787
6517	3872
7165	6007
22618	8375
45928	19820
5187	10271
20073	59639
7654	47661
10329	42284
2762	21258
6613	52442
4266	53183
49202	9765
1442	5389
52293	30201
41720	49445
45232	50740
6942	51649
2212	17202
6574	50406
6484	51255
17725	8503
19839	24372
39427	6234
47337	5081
4634	1784
50774	50774
45580	45941
3750	4846
5893	4677
9766	47616
35855	27614
53552	12543
16335	47060
37551	56649
42560	3944
42332	31611
4174	2440
22966	57700
33717	33721
549	5081
9300	57465
7694	1128
13856	9922
38501	3660
43213	50381
18654	43493
2866	23555
25943	43434
35234	4874
10778	35526
24670	24572
2399	789
24038	32405
26867	45942
9761	49949
18935	47870
4634	12574
36899	52711
3027	32684
6265	3471
13752	42796
14480	40259
42232	7653
58016	14978
549	5606
10385	10383
22178	48952
55518	30601
4985	2491
41774	2381
1518	42653
47848	42447
6749	6309
49632	11546
8117	9429
3027	15748
43303	56250
3027	6256
6300	5060
7216	1130
49202	42347
13596	10226
37011	37010
5861	20468
20576	24061
46023	46450
6574	48055
45947	34269
7165	58007
50968	24701
19061	9761
22381	54087
3664	43343
7571	24749
37192	37210
3305	45940
6452	13472
5684	45941
6517	22869
18980	44752
591	5228
4078	48392
6330	6502
43493	10078
2256	11165
6525	49949
37261	16880
57828	11021
30737	22088
52763	29105
1266	37206
13285	45942
23415	50834
4410	41774
14147	42057
6330	11848
22339	509
5967	43254
20556	27614
21550	17402
37767	54087
57577	45936
58945	23753
22449	45933
55504	41263
58393	34341
54574	22869
6749	57738
39728	45955
34641	45682
3588	5027
5060	53570
1847	27508
3649	24603
3818	16881
1087	32904
15213	50975
7165	892
41070	45936
44084	50151
22573	13312
35704	26571
27272	34752
49653	53036
1378	22868
30228	46852
2422	9736
4527	12114
6332	13046
6574	3286
29730	54771
7863	49660
59487	53646
6496	11472
21432	22741
49013	31371
50061	45936
1720	19083
47848	18644
39909	50790
2359	51831
5497	3570
58147	6642
53219	56664
4470	989
9934	3932
25265	48446
4993	52235
49291	16880
13237	54230
24846	6080
10885	17940
39176	22305
2706	47799
6574	48879
39351	41432
1266	56768
19386	47990
4097	2847
31212	772
47060	49280
58464	26223
38685	10573
6652	8375
23568	13351
15217	6768
43687	4723
51627	10149
2306	23301
33871	4644
35905	2829
2127	1886
51636	51627
668	40478
28853	56801
4662	13303
1975	5658
16385	45936
24194	11662
28116	38612
43187	52664
52085	57577
50516	14272
2212	4890
4841	9204
10585	11166
2964	53131
4985	33203
2072	549
2710	54046
4998	23450
3381	49406
15213	14978
5401	45332
13617	54053
6329	44397
42294	53810
2472	48167
965	45885
54831	14219
3837	23555
45928	50316
989	45830
6749	814
10885	12787
30480	40496
53503	9401
30683	23143
331	50313
52913	48446
3169	20314
9905	53367
18328	51651
4612	3660
14297	53918
7116	6391
41187	45936
41558	6595
57362	45933
10886	14271
27381	33429
57067	5368
3649	47437
6329	20566
1458	27097
15302	25634
2088	21842
4404	54825
2215	38092
4079	21762
6496	8839
49788	3932
3223	2814
3440	49089
15302	54087
47999	37539
15225	41510
19548	19547
57284	55608
44393	38092
40512	23338
13289	7954
22025	51043
18654	26388
38648	54087
5292	54495
19934	56653
26912	20955
47865	54251
48599	35288
337	43434
43091	21953
42592	11794
5187	13278
4097	31084
58185	3418
24614	6064
1166	43304
1946	23338
6330	11114
44101	44531
12661	9193
20877	47056
37806	49023
42045	4539
5292	9354
39371	36227
2072	33662
3552	40684
5869	3668
15762	27614
27918	16894
581	5977
3607	311
3750	40752
3193	48308
58414	22011
26744	35126
864	23855
3027	48135
12644	1941
49029	6213
6648	5888
6496	35298
7582	32896
51507	43556
7170	21430
14169	51208
21406	6496
38728	9736
53005	30687
32538	23301
46899	44971
1397	40259
3027	49104
20777	59206
2478	5724
13079	17793
56286	59541
4993	13167
32119	16668
4404	24537
6902	20558
5861	2892
48318	45612
3649	48446
32531	59215
42622	45611
3027	11927
4999	950
3027	1031
12240	45083
39027	54481
5187	52426
32475	48814
22572	41263
23632	17723
26680	55100
623	34076
2323	9291
7395	47690
11202	22960
2508	22529
4993	21168
33836	35288
4097	13908
10886	11472
44397	41288
36184	54092
53183	51533
54374	52755
57408	57410
46667	7653
5450	3418
804	2256
27660	40072
6646	45646
46120	10383
2839	21027
43041	44949
46074	43304
41541	45941
1075	6703
29126	21953
357	27331
10885	38755
11376	22694
9934	5389
3491	45941
6330	41787
4097	42273
6289	412
43459	13908
11643	40510
6496	51361
546	11472
5878	15408
58187	52742
51630	26879
7244	2943
14402	37521
22823	17799
51898	14313
1570	52735
39947	20365
44394	3649
57788	52084
9620	18494
26990	27713
53034	27614
45922	45930
5196	6703
18963	16556
41466	40752
18860	56439
6330	5951
9798	53512
1871	21258
21291	48061
45161	52137
6610	6793
5841	6622
58321	3068
36986	50215
2817	5901
43437	25525
3027	10934
43687	58179
49126	45575
21550	49343
2921	44397
14792	8375
46037	6084
2072	5368
37377	21493
1279	2010
14467	52393
5724	24903
4114	39631
37527	37520
4097	40089
12499	13253
34889	42755
2088	5682
23069	59456
40801	39754
26019	11166
30119	13520
48573	24056
6339	51375
40801	32596
4097	6136
12067	21786
3750	44388
50760	59541
20086	53501
44385	5368
53612	6729
5649	48599
53104	2529
54403	56873
15202	1254
6574	50268
20715	59366
52544	15020
51627	47870
10539	53682
6988	51488
48134	6305
29797	50242
7165	4081
6338	43187
45025	26161
814	11926
50498	15678
4097	55507
5044	19410
6496	50799
52261	57992
58438	10329
1013	4044
5104	2399
4734	44672
58978	45384
15461	37606
25406	22061
4674	40166
18858	28803
30507	49339
34431	47212
7478	7142
34103	40752
19566	39950
40519	52913
2181	53085
2762	45497
4993	52592
45096	23601
25257	43923
722	34152
3533	30654
4993	44397
16176	57465
47763	50149
47884	37990
3884	21897
29141	772
55106	36175
50515	53085
781	5368
1402	3976
7165	5937
17378	47499
27471	46928
2433	34967
2009	34076
45939	52913
722	51831
1317	25510
58318	22110
33791	2381
5788	1950
11047	8252
55101	21536
55719	27165
42901	13887
5805	1566
14258	52893
50713	58147
5777	47661
18366	8064
6496	50800
19429	53512
4120	21842
6289	15408
3027	36324
5893	26863
26199	24056
41921	53808
1130	42447
4634	34281
47635	23415
4011	53505
6517	3934
2103	9439
7658	2186
4363	18720
4634	4665
1576	40752
4634	24037
48011	57474
1402	3822
37527	50273
34417	33031
1848	51592
11326	53501
45032	6278
34626	41505
6496	11573
27562	51408
43187	17202
1684	40061
5187	3027
15538	57110
21291	39318
4993	58863
34431	44761
50832	2825
2671	6251
41693	42284
3976	51544
1308	57467
4772	54183
8465	48779
34976	52664
48053	24327
10886	51590
3841	7264
37490	39950
2440	3033
549	4993
2382	14140
11166	5024
2221	3872
57815	7164
46027	23244
549	26773
21573	10539
5861	16195
4634	7065
28962	40752
1402	2425
55115	40949
35771	32902
26990	55035
4470	5625
4993	46379
37454	57310
16009	44949
6496	5853
989	51649
6496	3760
42380	54032
16673	3782
51692	44201
2399	7136
38214	54565
1486	12574
3233	52763
11929	36227
18518	26879
33936	559
5011	54087
5684	21726
49604	6269
4841	23081
53183	21258
22089	21528
26215	6133
35557	18943
46500	5951
23242	48019
549	49868
2422	8926
3027	39419
1886	5292
59075	22869
47064	6835
44389	5681
42570	17402
4407	51373
7490	6133
331	13446
5888	6137
6330	49513
7202	20365
11168	24903
36274	45538
1683	27297
24564	53369
1733	22288
47843	10227
53104	53253
26867	29669
25439	46664
45024	49447
4993	45912
6499	48411
1215	46664
6634	13766
11852	19410
630	39631
39944	23555
3027	14937
40431	45942
15050	53537
9042	10383
6574	50823
22169	25440
44126	27614
24033	17101
6329	13167
37512	15249
1266	14783
4893	54265
48520	45936
6339	2074
22276	34760
41288	16113
50680	54686
51094	13766
27944	50903
11464	46602
4993	50892
54477	54023
33412	44721
53674	26921
12310	5511
23853	9413
45935	42216
32997	47796
48194	46906
50432	4530
5660	8309
6289	45450
1132	5368
10884	22813
26934	35439
2102	452
46602	33511
4993	14375
45601	5228
2088	11472
6102	53649
55101	43559
3964	45682
21291	10383
50388	21206
5789	35593
22282	45936
4634	40089
46142	40170
5292	591
45938	14313
37167	16880
42631	18930
3841	1263
50981	27950
52331	3887
9295	40383
23554	59657
7164	6770
40803	20162
2306	32780
14970	57717
23632	53533
2234	922
3881	23601
22026	10149
57182	17431
37933	37932
19053	24328
35905	2359
1095	45684
20537	47661
2072	51374
5200	6347
25347	23855
2817	4120
21181	57344
55442	45646
3750	2581
54802	6262
23242	54392
999	46010
6574	17998
16072	41263
677	47661
1829	52142
2198	1786
2839	8443
6127	17402
55507	52290
5869	6417
8361	50762
11374	2238
33272	29771
14952	41510
4634	55507
1402	39951
9766	8958
46476	31814
41774	7653
3881	26801
7165	18827
47063	772
2848	40330
16507	22384
38177	38166
47661	38821
57565	16108
26799	40553
42614	50799
34039	8064
11376	16195
6574	8142
5196	53213
46386	14258
436	3302
6902	3690
35552	48019
41567	5025
2238	45450
36865	831
12421	42884
28661	52649
2472	19112
27966	53213
35362	3080
36177	22383
53535	23338
7165	6040
51072	412
337	7653
2578	40796
53426	3025
55439	45298
6496	4540
57198	50215
6127	5717
22958	48544
1378	1668
1973	1754
4266	23601
5060	3703
6574	22889
51845	39950
57770	19364
5768	14113
14491	51373
26912	41341
32214	28330
41854	8375
33887	9347
54767	45934
1871	2814
26796	53213
59530	648
30227	31516
8474	52394
6496	21842
431	8055
3950	1518
16890	11286
1402	2694
2578	5404
4744	5625
46926	53385
440	22036
1397	3607
5861	20018
836	2462
2440	5220
3649	23338
16387	16386
1402	37298
5645	14313
14563	45941
18372	52998
6574	1233
33936	7602
43351	23207
45974	38213
6694	50215
983	53528
2072	33669
4993	6502
3750	26860
27620	21258
45770	7433
57415	18930
1087	48990
13046	43774
56649	12385
4034	5625
11135	36257
40965	58421
57565	51282
24486	17402
2985	54087
4254	6850
9379	54087
29149	50661
50907	52387
56952	8839
5411	816
44074	16274
3027	2085
3257	29105
27165	23790
13669	48392
18328	19364
55127	37594
6476	51384
4097	28134
896	19182
1425	18440
3881	45817
4674	37724
6055	4993
37606	57835
52198	5814
29003	6974
2010	17402
5768	53501
13506	53488
53674	1864
45725	14313
50523	42048
2152	48683
22966	9920
54269	21953
29143	51606
47154	50762
2422	48367
56952	55375
5313	28251
7165	58925
54747	53512
4182	9850
32367	25841
45587	2696
4251	52809
15380	652
591	42796
6043	10383
6574	4086
2272	11944
6452	34626
54425	5138
15351	36721
4097	55696
47848	44394
54726	11062
57578	18827
23081	2381
40770	22926
5343	49955
44101	13253
7165	45942
6809	1605
58635	28162
3458	4608
1397	2544
51128	52763
4985	36146
3881	26839
5929	35927
3607	6057
31718	50582
45817	55035
5497	18909
33295	36227
3931	45611
10714	34341
1413	2676
3027	14113
15600	52518
1303	35735
58314	53512
27466	2984
52884	2353
3223	21258
15089	48653
11617	52038
19569	54233
57465	6460
4097	53445
37570	10383
53438	50221
6289	4998
7022	13936
7209	5997
1975	3872
4798	5368
41804	12365
6902	7993
549	20364
591	26252
6289	28251
22211	19364
2992	53726
7502	5814
6574	45683
38951	25408
4097	6974
46609	37539
5551	1428
23258	53501
22788	7142
45763	38329
4893	13766
5292	45646
2272	3872
41720	40450
2389	44128
39517	48650
4563	6104
54624	54570
56447	7724
57317	7228
14067	53657
42630	40131
822	45934
52836	14342
4430	5789
6574	47464
4097	41496
2671	26070
34252	50244
26253	23207
43661	3418
52755	13089
57784	44236
13409	15408
2009	6677
4993	703
46913	21876
2431	52998
38559	37551
22894	2809
40639	53235
584	8319
2212	45657
33007	11578
21586	54302
1087	32483
3418	3874
3773	18943
5081	1942
7022	5999
15182	41787
18654	17925
20220	14883
549	9798
44676	10227
28354	11954
3607	12574
22316	15048
42559	39950
20984	45936
24121	4985
5200	38329
26309	54087
58978	20524
3848	21258
22879	6133
5060	32693
4993	44737
5974	51649
38753	54771
15350	58546
1397	4097
56952	45614
561	51592
5768	51148
2246	5885
43315	27675
2238	4998
6634	24903
7165	21242
24427	52143
989	47661
1411	18930
3950	32986
2716	53626
6559	5368
50373	18943
1042	41636
6452	17100
11168	13766
15213	22942
42716	27331
52850	53501
54346	54087
43229	21953
6496	5378
41558	3711
49281	49280
3950	315
13287	45611
2272	22869
4778	3690
4993	23122
7165	5995
43620	53044
2238	28251
1871	35873
7165	39854
8745	25141
48399	6665
50149	22176
591	7256
11169	50221
561	51750
2776	42289
47813	48179
40444	23601
4983	39880
6289	6248
13079	8064
39525	18305
1402	2256
4993	1025
24045	45983
40873	23520
54341	28199
27408	57438
6799	7704
21291	48158
4097	21871
5187	21787
5393	18305
6330	49843
5604	57971
331	9901
39909	6380
5450	21430
46638	23247
43187	3776
5878	45450
10893	46654
51828	11576
6524	54771
12100	37089
331	10149
16020	54087
722	25153
6632	6007
22181	26801
6799	55035
48576	13287
46437	58179
561	20622
2578	3414
2897	559
3670	1786
24536	50149
6799	12787
35313	21954
1308	11167
549	42290
24757	3471
46897	2814
6007	789
26696	54087
4097	56996
4993	5088
5430	51104
7202	8785
37551	57717
5777	51649
10250	9794
38011	19514
57373	41272
3027	53501
4100	16841
4916	50242
6330	57920
6044	21236
7302	514
2072	10525
15076	9765
1200	12215
5034	5378
6809	5108
40607	46465
2069	5081
2238	1128
42630	37950
3548	56474
4662	18946
5768	2085
55302	41501
2539	51375
25439	34193
27747	12650
5974	23069
2747	37499
6799	17940
56858	27331
19211	2003
41075	54050
2462	4466
26306	50379
4602	9362
8361	34498
35553	27614
2165	53501
3750	349
55747	11580
8361	14209
885	12541
4993	46669
34754	18939
43187	6119
1848	7887
5497	6665
6809	49242
48789	986
7202	35012
1665	40752
50429	27271
4594	52994
6289	1128
1317	37990
57578	21242
7395	57738
3027	2430
6709	4837
4634	13908
33007	18631
16840	28976
47872	52551
50526	19769
1379	1825
3027	34739
1215	23085
5798	38092
2072	4645
3102	3934
47870	1166
4407	54230
14940	6517
25555	40753
1374	21953
6574	10388
41172	35985
3027	51365
7164	559
12282	42289
4097	21329
6452	55222
581	26025
43443	53513
4120	24545
43187	2075
7165	44037
19180	51255
5805	4979
2747	6665
4404	24498
34306	3440
4993	15020
22308	8064
36044	40431
1397	49242
4950	11580
33110	48392
5768	3027
5777	5758
8691	44392
24068	22280
57982	57717
7502	7194
2010	38266
4097	9439
28294	55500
4662	2581
581	54819
4970	8375
4993	5450
42881	14313
48270	49538
3668	54565
2737	35439
4674	1576
24463	1891
16021	41263
24958	19364
53552	31342
43835	30536
3670	42284
3418	53574
38382	41415
5016	17562
6574	43866
14339	23069
15599	21079
47060	45936
58541	45938
591	4906
6496	45940
7165	51060
7395	41022
12232	5389
20692	42447
3054	48556
6265	36227
6632	892
21079	58541
39050	31703
32782	46364
44859	34193
1665	4044
3027	2540
4993	5776
15351	49821
2314	4800
15491	49153
3027	58732
52360	45751
1087	17260
1402	45684
4950	5997
57350	36227
4998	2042
